location,timestamp,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed
beijing,2025-04-25 09:31:41,115,1019.1968141272155,26.9736554869795,22.421798325746064,14.708018751248298,11.82635883895134,68.39290609012637,63.36134577411394,7.289447286829114,66.96171173882136,7.508795393486411
568
beijing,2025-04-25 09:31:43,115,1011.1424401602563,23.908268540206148,22.811872426114352,18.41708180613783,15.49968826179812,82.97180318774265,9.384608354166502,6.844089929440406,190.25786499461594,13.87517377446227
beijing,2025-04-25 09:31:43,115,1017.7291179994013,23.716270322230272,21.477571782129303,17.84548114530404,14.586352078604317,73.34505294795481,43.85050334006216,10.924593000318865,162.2356338639448,10.239014026084998
beijing,2025-04-25 09:38:24,115,1013.8019696140333,25.79736180399051,25.715326604461776,14.532828873047709,15.12982108186595,80.52469335667939,27.862783686379778,6.0725363852875835,165.4273196967692,11.251159938695109
beijing,2025-04-25 09:38:24,115,1015.451635896374,19.261776856547193,20.717627954628632,15.685103351143832,13.079493637651101,52.73034482698471,53.190031420454204,9.164091757397966,246.51383932568564,11.528051753167414
beijing,2025-04-25 09:38:25,115,1008.492761672834,29.568501598645,21.683884441957716,19.30885260423121,18.976667538309034,64.54180763907704,28.714111726475462,8.436428517229903,186.51897184791346,8.347295282916681
beijing,2025-04-25 09:38:25,115,1009.1972111646012,26.013740234569774,19.93585288177919,17.94862044620119,9.911182323304718,75.25062601591753,31.83657689725061,6.066207153885645,155.1742341396725,3.4427920797228406
beijing,2025-04-25 09:43:24,115,1013.1601334149013,24.39295888968008,22.930490221560113,16.861784384214427,14.94511929768032,78.56156062433094,70.88344185859673,4.167912814711739,78.82400641843091,11.209588481081179
beijing,2025-04-25 09:43:25,115,1015.5767556753158,22.134047686691968,18.646159612527306,19.41384780600065,15.662924589351874,65.06548191641215,62.237716700478444,6.590627848411402,195.32626301296565,8.470981501375185
beijing,2025-04-25 09:48:24,115,1018.6852376116174,21.70255604598783,22.88716437609437,15.550370264565881,11.316292373689716,81.42019241197269,47.91942577921265,4.711909533240362,215.09513621637072,15.71590372745669
beijing,2025-04-25 09:48:25,115,1010.8986212127668,19.672737501616712,21.722495462459516,14.877431552099809,13.721110305904647,52.69737700818898,46.452962077998656,7.553783703242878,167.38002663169914,7.793339773783991
beijing,2025-04-25 09:53:24,115,1011.1337638257264,26.40032029200319,25.35401570636638,17.288351652949252,18.53782668268016,65.28803398677617,40.90486521438527,6.917837992424567,148.32574920386008,4.953286888537543
beijing,2025-04-25 09:53:25,115,1025.7174895499572,23.87049170038699,19.950310354643566,16.31725589055003,13.190893604879433,78.09226531266559,11.125903486446688,3.437732274309283,160.9091417741703,12.091496182783867
beijing,2025-04-25 09:58:24,115,1016.9709248125713,28.47481103044528,19.373473623668026,19.573757015141727,15.048142837956904,74.94472378739755,50.254239678450375,5.285775271372869,124.68505369840517,6.098538252727678
beijing,2025-04-25 09:58:25,115,1010.1135728722036,23.72164635981099,20.708759192725225,16.436090298230432,14.148556854306488,80.86589426268213,44.46725120882852,4.709976446725463,215.02990513124138,13.27950173101497
beijing,2025-04-25 10:03:24,115,1009.1674165824782,23.044054754699808,25.704203113650646,15.725195648619247,14.216861623033713,56.249105426390585,37.81484534006171,4.820298465872512,213.52864934080026,13.674894303065457
beijing,2025-04-25 10:03:25,115,1010.2912624047219,26.994031052366914,26.003430517130504,20.220422710719667,16.923323588294902,62.370948584340404,88.88482095826245,8.488720079414197,232.60887236576917,14.264730560481727
beijing,2025-04-25 10:08:24,115,1013.9898081562379,27.14270224277268,24.382722484781574,15.398603998062788,15.49427202851979,67.05372960438477,64.97280558394971,7.10104168648054,166.8071252867374,5.752525904806332
beijing,2025-04-25 10:08:24,115,1015.450346801709,30.594115914398827,24.43129681632834,17.75183393696324,14.557031335161467,61.12426837854127,61.74023813120253,3.593786386883216,221.03711298867233,18.625515519959194
beijing,2025-04-25 10:08:25,115,1006.1438715699175,18.90256007872685,21.991032155199804,22.061981486073385,15.440735460903351,76.0763639807979,-2.119052861457071,7.331750476034319,153.51527530437676,8.384672174350403
beijing,2025-04-25 10:08:26,115,1008.8060262828764,25.941998574260758,22.440707695321215,17.05322103019348,10.704438164515665,55.38569751723572,38.79625642288801,5.675275049781801,182.9918270676743,12.187356905387736
beijing,2025-04-25 10:13:24,115,1011.8442368637911,21.903938062027645,25.3543744155321,18.885153252319032,12.668671582968361,78.9422810883815,28.650610128297185,6.298611392965304,187.87917918850079,9.065195904881108
beijing,2025-04-25 10:13:25,115,1005.6228335245273,22.648353801271735,21.260597404776835,16.831891008055376,16.461180023164133,71.07982983333912,18.159764939220096,7.463202372312566,174.83122318652823,13.325743210051318
beijing,2025-04-25 10:18:24,115,1014.1932204982874,22.983940990530137,21.885143558719157,19.49512022126593,18.899638083318234,90.35786680032092,38.02051064089433,4.733309659172538,98.36667218051397,12.469709927483521
beijing,2025-04-25 10:18:25,115,1022.1948062918932,25.153127027569873,22.904750104579993,17.04057368302609,11.973252307212883,61.91416902229732,56.7266526507864,4.281777541636558,206.8586487965534,8.064393165980869
beijing,2025-04-25 10:23:24,115,1009.3806931910474,28.154022694315863,24.179019983362288,19.677609373306307,15.43803524215731,79.42832277314771,70.18396734262173,5.47261511351607,227.54135443055085,12.412848686839428
beijing,2025-04-25 10:23:25,115,1017.7795519440534,26.012266902561922,19.85257188545854,17.45035049209685,13.454929516084956,58.50396883253056,61.993750347609065,3.7287481069795443,232.1022967782493,2.3513984580431826
beijing,2025-04-25 10:28:24,115,1016.7121865433819,26.6949548262401,24.276118539657958,16.54765879416031,8.982946546451178,63.39583412968417,65.29282927147202,8.384675973664057,221.09497759065113,12.202030307083627
beijing,2025-04-25 10:28:25,115,1017.8935202229728,27.10565271433272,23.491648027727948,13.90886872047382,15.58506026861813,74.65946759774229,39.278810136361045,6.5866295453293775,196.15171347789894,11.006360909039035
beijing,2025-04-25 10:33:24,115,1021.2649341591949,21.26442492531622,22.991210752504312,18.604583252784,15.043632498341097,76.0800886349694,47.00880023907887,7.798661484626681,154.51499267768747,11.196180278004189
beijing,2025-04-25 10:33:25,115,1019.8842417049187,23.25328877983457,22.65546317827044,14.656670541008623,14.187380891991944,78.15936911843039,33.26498436653284,1.5706981797707735,204.24111707747971,9.552197780994737
beijing,2025-04-25 10:38:24,115,1019.8895229805233,25.443031449670997,23.235477260088857,20.31913655550024,11.91514576182098,71.5042791947091,71.43438892277916,5.464073999144839,155.1908670855462,1.3582035911031483
beijing,2025-04-25 10:38:25,115,1020.801544078912,25.195706417250907,24.918551535251073,19.19476423959839,17.015970828574233,71.18668293344926,12.907246650772528,5.950980683853979,237.58900380170482,4.995483738165295
beijing,2025-04-25 10:38:25,115,1016.5496738672188,29.88765526340642,21.986718747563607,14.547240491639876,11.853485475026837,75.89656814093011,34.00067247781299,6.60582791098397,130.48992278932016,14.396775643995609
beijing,2025-04-25 10:38:26,115,1013.4118493252672,22.646199821832298,24.877962925455954,17.631953627377822,14.461293850481285,65.76320227920652,76.62142132732347,6.739257586757764,199.53848845329387,-0.6131091270343241
beijing,2025-04-25 10:43:24,115,1010.5977486796514,22.681560197527787,19.06731874556808,15.707877823277673,14.782606763262994,77.4900642891669,28.903262961221667,9.474616574102262,133.20632772235825,14.049490974706227
beijing,2025-04-25 10:43:25,115,1012.9173915054926,24.683742016434824,17.35731549972651,17.563071830976558,12.506264665433822,73.44863596937223,55.148265044105294,5.098378713210505,51.29823695443534,13.72497172072488
beijing,2025-04-25 10:48:24,115,1014.4811034361505,24.64665595199374,20.643239215602875,17.530658532830593,14.330068986846218,74.65218702251595,32.463151998161514,7.230342952235956,141.09548565650746,5.779377264010615
beijing,2025-04-25 10:48:25,115,1017.6807569964648,27.298830748115133,22.077664729222633,20.112455612799877,14.36174749466166,72.79660426307223,84.2088405459975,9.933230330952009,236.67091381967043,15.740516799380899
beijing,2025-04-25 10:53:24,115,1012.2619189109929,32.36846433402229,21.8480137595523,15.691603109894778,14.459975927297833,65.48115680456374,79.67603692038573,4.687486620296129,157.24350853069086,12.38263308295166
beijing,2025-04-25 10:53:25,115,1008.6152811009867,23.870285502947066,23.52274547298788,20.866501982712258,14.683133864031557,72.64704390644452,61.641771612636205,3.7909202620627775,182.16139661038522,-2.7475239628044257
beijing,2025-04-25 10:58:24,115,1005.6989243527705,29.971845091262075,21.47984596455314,17.45664919846754,17.44364680322945,83.23958598721553,52.70633419025402,6.74559302383416,221.33706012785325,14.383334329289074
beijing,2025-04-25 10:58:25,115,1021.8269187653419,26.931921813009495,21.541812676302506,20.51692258190471,13.268385541413663,69.35637157488961,30.295069828209257,5.931936312995421,242.86586175654963,11.673315420719986
beijing,2025-04-25 11:03:24,115,1013.9083609552412,27.15128208956824,22.735752681305215,17.61398019321235,15.024390064651506,60.554528697228484,72.32030468775142,6.5068568925599894,200.56794972114042,10.715726833585524
beijing,2025-04-25 11:03:25,115,1009.6520306022362,25.129274082150033,21.331770506064203,17.476734579831895,15.135269664414459,63.982758972521395,32.33871326534446,4.911162858967371,181.94926813037026,14.328611150181992
beijing,2025-04-25 11:08:24,115,1018.5192989410209,26.774209297023276,23.10458934736014,18.686110499497854,18.65060810777991,67.0696098706316,36.04063923333804,5.771419380921067,176.37606493042477,6.787833783393211
beijing,2025-04-25 11:08:25,115,1015.1749107810427,23.19906993028212,24.508848755851247,16.33045556790906,17.197608256716997,79.0225852729896,40.198414695400615,4.07045500373052,210.65284263559894,13.00842415483751
beijing,2025-04-25 11:08:25,115,1013.9519390321669,28.87097510434588,21.99920194645195,20.341146260803765,16.111671111369226,52.40208978057074,51.34667794517529,5.953310754568655,130.88103725991775,10.252016075433936
beijing,2025-04-25 11:08:26,115,1013.6821851376062,28.013236666047284,23.786281275948998,18.623352426776844,15.110432992991985,64.6220477914733,31.421693351444326,2.0845540355024994,100.01399572490965,19.417218379607217
beijing,2025-04-25 11:13:24,115,1017.9853466515112,22.130384392155033,20.555811859971573,16.874828489053023,12.904882929989899,63.150499657861374,39.75627188259319,6.424413064608367,141.6799692609055,13.980397265371176
beijing,2025-04-25 11:13:25,115,1009.4226876227913,25.38300327126109,22.982657876640033,16.812271119928617,15.196142000284704,48.933036883831704,77.61966630693873,5.266322343070323,148.31899556602536,-0.8005748646040907
beijing,2025-04-25 11:18:24,115,1003.6617303946072,23.612722341758,21.816645024119357,14.750209275006256,14.793094001271395,63.257666426638856,63.70710110456582,3.1311379082185975,115.85877658875133,17.702129809055393
beijing,2025-04-25 11:18:25,115,1018.2663044422206,28.26816584404542,25.475620585639263,15.694458577232687,15.776060503442993,61.693144980411915,46.44220203587416,6.7175367696703825,189.15915779559379,27.136129647834306
beijing,2025-04-25 11:23:24,115,1017.8164503252179,23.487619948607726,21.424909733569322,18.393502434422718,14.187370126495999,80.02514507145891,45.624003709971134,5.094152083795945,147.07384948431323,5.047241255589656
