location,timestamp,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed
beijing,2025-05-02 12:46:00,122,1019.6526064118104,22.20371556797314,23.240107739906012,20.12498804305383,15.215556444428714,95.0100305004207,23.19356064009758,5.577501233885238,126.42363929963102,9.272453827807377
beijing,2025-05-02 12:51:00,122,1017.9620983999746,22.444680375012346,23.063807016083675,17.56568810404941,15.958209331242768,68.98548469863327,22.873242901686606,4.882421790880029,217.9542965700809,5.8042104638911
beijing,2025-05-02 12:56:00,122,1014.3882153339571,24.920723638859943,21.896738005001566,18.81062504142802,16.203236428697405,63.50877227539599,77.3292572320295,5.744235124120414,174.7990951650711,5.52065153085703
beijing,2025-05-02 13:01:00,122,1013.571873900689,26.54996881444391,22.766113059181293,17.964973851268933,15.062271508671854,74.62736667667998,52.42586494124683,5.044158716638922,114.71482279885521,11.616565263837382
beijing,2025-05-02 13:06:00,122,1011.0601917997041,18.94878216877039,22.127689532396243,20.091115258085054,16.405086035476824,69.74865314964102,5.74736535751137,7.105100764659046,245.5780508572504,14.842069021988305
beijing,2025-05-02 13:09:39,122,1012.071165626179,23.718876050097204,23.95790421052884,19.70325522107425,15.869090244304319,75.12232737006022,33.16101567430016,8.494568451692261,225.2683604566238,9.26342702387314
beijing,2025-05-02 13:09:39,122,1002.9721402239742,26.27898138231507,19.391345292255775,19.749455878745135,17.180793974298037,75.84306581870621,55.54774505185058,8.731162037873654,166.93163326223464,4.1834136274865275
beijing,2025-05-02 13:45:13,122,1011.4811555921152,19.216178475311818,19.779409603934894,18.05474374205129,14.683924708671276,69.29600412593439,42.73097801022372,5.005346746441306,243.11044732063746,7.930149804678029
beijing,2025-05-02 14:18:34,122,1018.8371488139568,29.517033318823962,22.509179076534593,22.945798128400742,15.829584832146331,74.97715217647746,76.78359989917966,8.371865195103096,260.22092352863245,18.37700402245978
beijing,2025-05-02 14:50:30,122,1010.030958811659,28.80535011272835,21.39816739283754,15.155177641006093,12.815234760133574,66.49958728472254,7.7176723375692475,5.822387331127254,237.9919575960549,22.657584070514332
beijing,2025-05-02 15:07:44,122,1014.486327173407,25.00717178839054,21.53030212535136,20.73862962475083,14.484418949662793,80.5181211603281,62.736198778674265,3.3968116361754803,171.97662608123193,5.611002982912366
beijing,2025-05-02 15:26:45,122,1011.1610860614309,23.284856858767252,17.52892245182513,15.15768274993778,13.581627727719836,68.90707140376813,86.10514607401021,6.926626408676367,224.24929564066736,10.524074272033573
beijing,2025-05-02 15:47:14,122,1015.4982707495518,24.454320907603275,20.283702010638322,19.09396581713606,11.642406444678144,78.15577931186999,91.27726282256097,4.335167883698882,188.1684544290912,4.441189884546236
beijing,2025-05-02 16:06:00,122,1005.9878704855519,26.999676346885675,21.028159016907857,15.590938933276243,15.944432694673214,83.74400545771908,63.8501657349847,3.41538504705129,179.5134806497554,16.075767742663203
beijing,2025-05-02 16:44:52,122,1019.732048610984,23.675168741978055,19.951447794055092,17.410138648084157,9.943262312041103,67.32428184499479,62.86830740865163,6.460793198544011,152.4042137071321,3.3674079819435327
beijing,2025-05-02 16:46:04,122,1013.4960170037403,27.503307234835553,23.882555191194122,18.1134657717372,17.68584379822514,61.493248967865064,60.44882634648037,8.578896355571239,162.88496474908888,11.47118996146239
beijing,2025-05-02 17:29:47,122,1017.5468658472646,29.760023255367898,24.366932948059134,15.077550422744379,18.83269652076982,79.46827955078419,58.615040378437065,7.042673960734487,236.2097390099704,13.283751382816785
beijing,2025-05-02 18:04:37,122,1006.1084862887823,18.539145648738668,21.469931733716226,22.14266877331832,16.442345330657403,67.76318031052851,55.47553295243577,6.593488896361849,273.3592676115843,14.11300154659493
beijing,2025-05-02 18:04:42,122,1010.7925503333635,27.192588045048858,21.12843711074528,23.46459211222232,12.968355920113618,72.16505741549842,69.26075521350205,7.304764235099769,207.85810501145244,19.223422074469703
beijing,2025-05-02 18:45:04,122,1004.6207383584973,25.54563363218759,19.263399702306142,18.348932459160054,13.76211782939422,75.38870417882694,74.81094695205442,6.312261413393967,214.3298042051764,15.9508564912866
beijing,2025-05-02 19:15:04,122,1018.2093994603878,26.355043418953475,19.256267911824047,16.975585721052706,20.15417347085688,62.39393529606691,58.85827111094215,4.369563616506649,279.3414157899913,9.363520045688622
beijing,2025-05-02 19:15:10,122,1012.0233173091935,23.024168013622273,23.72777034591286,17.070869209871553,13.976865037960689,67.30820967277559,38.64901098077068,4.586422507516243,193.25601890503452,12.655252769302257
beijing,2025-05-02 19:48:25,122,1005.4860537387619,24.66353887459816,20.321555226651192,15.955580381254206,14.824226054404576,70.93626219698696,34.85515684267384,4.654540596721131,155.34228465529998,-1.2138618950670388
beijing,2025-05-02 20:31:38,122,1008.15545458077,23.022314071882334,26.525950154709356,20.770751845215027,11.289648872464317,79.18505389590128,47.46597634671111,4.859577580441177,154.87212807863062,10.97180020911051
beijing,2025-05-02 20:32:55,122,1012.671406945616,23.988144287742923,21.80124575841232,19.023267894007155,18.755588313139995,83.31753274711939,86.11135817531438,7.076414655072852,140.38302860144125,4.2702214667724565
beijing,2025-05-02 21:08:41,122,1021.1585813848997,25.87341114500436,23.36393657767726,16.275258662572757,14.896463612809631,85.79802713457397,35.41069541574832,6.227293979088854,145.9586593891454,11.714778313463196
beijing,2025-05-02 21:31:09,122,1006.3680553721045,18.594629782234158,19.406014209381684,21.57313900607184,17.63962809511579,57.40652520487123,64.08293583446384,3.5060069251028647,139.95190349010113,9.910283896610979
