location,timestamp,day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed
beijing,2025-05-05 01:58:01,125,1005.2372499644696,29.428218098920055,21.151540185536764,17.16395865340143,16.700314906222435,72.86581673747348,52.30120628118162,7.040451055433325,164.89344575850333,7.263113466773316

beijing,2025-05-05 02:03:01,125,1007.4996520326971,26.62018607552055,19.709143264271578,16.16314165247554,14.491907210879948,83.14343664265316,62.420434495913256,4.269719830266831,181.79444411280255,15.869785968244576
beijing,2025-05-05 02:03:49,125,1021.1752417739197,23.855196213650387,21.12344515518294,20.914644567034326,13.949976756200286,72.23753570421438,46.85102586608003,3.4958531785461457,168.54493079810908,10.144165984007456
beijing,2025-05-05 02:03:49,125,1014.8710166076984,27.855032094611136,19.92481617405233,18.609574874452793,15.190240918749605,76.8145053607136,47.58723652858504,8.146587133643841,181.67811608078972,8.182656399347373
beijing,2025-05-05 02:08:49,125,1015.4726059811733,28.863522694076952,19.44960778369593,17.08616233718262,14.162301229037913,69.08307860042532,51.23397140516925,2.2552430256145084,231.52371010778285,2.660262516123785
beijing,2025-05-05 02:09:02,125,1012.0848558993877,32.650205815072184,21.1701069390475,14.265259718639753,16.73801817304356,53.56682451369369,59.05430392033451,6.724133094499783,134.76943858182463,15.534523491728923
beijing,2025-05-05 02:09:02,125,1017.9538192476203,28.063650373874143,20.814375857857023,16.63584328021186,16.528995093481573,85.6998449191713,45.109475910010865,6.126201060331712,157.3044625765973,15.758961783847436
beijing,2025-05-05 02:14:02,125,1014.9915847018473,25.0922075796571,21.676568390529358,16.965154253728482,14.056275306104721,77.15786863571292,49.78921340235676,5.75844853326282,142.07448717682803,13.013078535055884
beijing,2025-05-05 02:19:02,125,1014.2204968638787,23.44602002659333,19.450811540723983,16.596365309033054,16.52898284975925,72.78758911740044,103.97084763485935,7.133173154424317,136.58549839055115,6.663671519250394
beijing,2025-05-05 02:20:12,125,1010.4969677312199,25.648782963912,19.34252891153061,21.45695822358979,19.107207453607217,50.931918719904004,77.33641827814469,3.467875079442783,228.2671375849715,10.91412271573104
beijing,2025-05-05 02:20:12,125,1010.7178136102116,23.10844102122826,18.988277099750867,21.74428993350056,14.04849738278881,75.17930897097746,9.904317355287198,6.633123334554937,202.01168123889119,21.107190078225422
beijing,2025-05-05 02:42:43,125,1010.6724555529721,22.79021623720811,21.1566357566785,18.626946266822383,16.373980806335744,60.431775063321126,63.7482986960344,6.759729498137191,211.15383447005127,15.932501870795688
beijing,2025-05-05 02:44:19,125,1012.0081231822625,26.843456819530477,20.640980060590216,16.605688936928434,15.431174432241978,78.38464317821305,42.660273091356025,5.479422580716314,180.8903422018786,6.80620647889552
beijing,2025-05-05 02:44:19,125,1011.7185487527582,19.367411763930917,25.002955515936776,16.284037501545825,13.893539434253656,63.14977535623119,74.5453420754587,6.874869858370278,256.24166520717347,7.510140507937708
beijing,2025-05-05 02:49:19,125,1005.3220870689238,27.39517568631874,26.007872787550916,19.927564982230106,12.169820098241324,73.28480504546593,61.02685061497732,4.608977775587203,121.70069425832385,7.269809646362993
beijing,2025-05-05 02:54:19,125,1018.2953429259969,23.217344840109902,22.92562950720001,17.589172954340583,15.174269971186884,76.48693755853898,42.99030436765238,7.727082609414444,267.2653602086623,15.165053910624097
beijing,2025-05-05 02:56:18,125,1008.3716941997353,27.4507749335585,20.440153682945972,17.309800603529354,14.177615762883622,67.1739418370552,32.209296306436386,5.577454565493632,249.91227129295044,10.241307285702526
beijing,2025-05-05 02:56:18,125,1010.743782959972,26.965075120711994,24.586867793459536,16.736021329676372,13.505517562860538,57.815073717701594,71.11100161385335,6.287200668538822,190.9032702409016,14.998309189869211
beijing,2025-05-05 03:01:18,125,1019.0371910651505,25.375712023731353,22.263479050878203,18.399752277147606,15.918922271854031,59.4240199928426,57.552469789192614,4.286195015977496,172.7703478071752,13.938632109159249
beijing,2025-05-05 03:34:46,125,1005.6198862923092,22.253569162982455,20.52849982536538,21.37554012338729,19.223902380863098,72.81216256189373,52.133754173071026,6.12349444839865,112.98345048329689,0.35125775343333565
beijing,2025-05-05 04:08:50,125,1017.7898157856384,25.36099578083996,20.920130515429445,23.050878053369818,15.971696940729583,56.541902954622905,11.457006945480913,9.92112577946267,153.60329189121788,9.391412958433097
